variable,station_type,month,depth_bin_low,depth_bin_high,n,median,p01,p99,mean,std,min,max
practical_salinity,deep_cast,6,90,100,5518,35.63650164484417,35.48146513369835,36.5313552192715,35.9336333502629,0.4614604457238984,28.28399187002692,36.55302516148602
practical_salinity,deep_cast,6,100,110,5100,35.62107742568243,33.97671940447831,36.47697756742288,35.73495793631616,0.5197741088991215,28.813423934930054,36.49479587530223
practical_salinity,deep_cast,6,110,120,6618,35.55401749220958,35.39006536401682,36.37946725135692,35.60331160963428,0.2521378083477967,29.54787398018478,36.40404612594685
practical_salinity,deep_cast,6,120,130,6158,35.57543306772162,35.32575690685991,36.234748990675676,35.58447981890041,0.20777556926948137,35.3179562869926,36.25270993468703
practical_salinity,deep_cast,6,130,140,4736,35.32453599259014,35.321330912715126,36.21505073095928,35.432094170300466,0.2559397035659607,35.31368157732384,36.21777023273533
practical_salinity,deep_cast,6,140,150,484,36.128870545425315,36.06162148370612,36.142240567194406,36.115805679200385,0.0237592267547982,36.057515092310766,36.143083884426744
practical_salinity,deep_cast,6,150,160,578,36.00753469956929,35.93875880152542,36.06346172715365,36.00324528776227,0.03460200101195821,35.937980504935254,36.06514744366554
practical_salinity,deep_cast,6,160,170,542,35.85047671287694,35.79622393974342,35.943370853788515,35.86000496847935,0.04880107904344128,35.78996380614836,35.943880847905426
practical_salinity,deep_cast,6,170,180,482,35.745603629967285,35.70591653790319,35.79622075575155,35.74560193269471,0.021768427831454593,35.69959622159788,35.79773720643843
practical_salinity,deep_cast,6,180,190,474,35.61778499508619,35.56488714338499,35.700045622099275,35.62484385951782,0.0450296174843115,35.55976014564648,35.70651451181094
practical_salinity,deep_cast,6,190,200,436,35.53679961055997,35.51734783372037,35.57363575416518,35.54015592140576,0.015579140036789714,35.512958658610785,35.57387996078285
practical_salinity,deep_cast,6,200,210,448,35.493613284633625,35.448318635918476,35.519139856563775,35.49029171435989,0.021821273995929667,35.442517680116836,35.52014077864722
practical_salinity,deep_cast,6,210,220,464,35.41623126881667,35.38063867891351,35.45477774591081,35.419552069299634,0.019510082053035126,35.36910288593346,35.45912722206545
practical_salinity,deep_cast,6,220,230,434,35.357479754533955,35.32787038746779,35.393624197791404,35.359352094511976,0.01684846563009075,35.32610696379116,35.39644727235058
practical_salinity,deep_cast,6,230,240,482,35.31064050423424,35.271563995828195,35.33030550460542,35.307768803850045,0.01565804692009443,35.2673048400124,35.33274543354253
practical_salinity,deep_cast,6,240,250,454,35.24881890038158,35.22905222145428,35.28305009191289,35.25331440386772,0.015228313291823071,35.223688395956074,35.284891891240235
practical_salinity,deep_cast,6,250,260,454,35.22779890454029,35.22166237592494,35.236344205557565,35.22799576991895,0.0036313794243757946,35.20012163955852,35.23719233005202
practical_salinity,deep_cast,6,260,270,476,35.22373977757694,35.219860890323304,35.22772606753862,35.22368815660773,0.0020670331637913856,35.21311424711564,35.2283410940568
practical_salinity,deep_cast,6,270,280,462,35.21436148685327,35.18968629939131,35.22263803428961,35.21000253945225,0.009500097064690656,35.1867905596224,35.22427385765794
practical_salinity,deep_cast,6,280,290,468,35.189772162428554,35.18567946788491,35.19590280299635,35.189927707216874,0.0018457816023374413,35.18460233805081,35.197444826319696
practical_salinity,deep_cast,6,290,300,524,35.17851129378316,35.173425197103505,35.19100008748699,35.18032148330212,0.005201784919700969,35.16873159630012,35.192033151621736
practical_salinity,deep_cast,6,300,310,1502,35.1758028556896,35.17444848219826,35.17707382267073,35.17561519053174,0.000710608183524501,35.173787749448394,35.177504247772156
practical_salinity,deep_cast,7,0,10,170164,36.259423837862336,34.74511210122283,37.67925117116892,36.235926041448565,0.6793971764785779,5.9918,37.842772900926086
practical_salinity,deep_cast,7,10,20,147803,36.38739910075715,35.15450979424183,37.28562285169142,36.40536027658637,0.4199652932418536,9.18197761865587,40.12828716643794
practical_salinity,deep_cast,7,20,30,101930,36.40889884575617,35.696620080587266,36.992643904011096,36.40388737167007,0.2212250929952648,35.622869943375605,37.00394798313684
practical_salinity,deep_cast,7,30,40,45884,36.42455798223366,35.971269738219966,37.71353986133191,36.42643380616946,0.2418476829940876,35.82235677393628,37.82513615533928
practical_salinity,deep_cast,7,40,50,18186,36.41544820767919,36.08074389841715,36.54884817109521,36.40332889315023,0.08802164620804336,36.027503073819695,36.704570580123324
practical_salinity,deep_cast,7,50,60,14256,36.4016563518591,36.239611282992755,36.58052479002048,36.400763990505155,0.09089233058849645,36.21917993723706,36.61063834479003
practical_salinity,deep_cast,7,60,70,14694,36.37335805995558,36.28458283495903,36.59332340409909,36.40062704542802,0.07956521776552584,36.137330391685985,36.615763366138346
practical_salinity,deep_cast,7,70,80,15748,36.413597429263945,35.9638741800915,36.565016181038345,36.39173628084235,0.11708209919688671,35.77874672977445,36.59819834029592
practical_salinity,deep_cast,7,80,90,13766,36.41343606616924,35.67960686991775,36.533402579283646,36.24383843124697,0.27877870004638283,35.56207240453617,36.58941127707402
practical_salinity,deep_cast,7,90,100,14988,35.87703495711499,35.41789530521166,36.59467502662814,36.00127289540726,0.38847218532257755,35.33507905351978,36.63234822899318
practical_salinity,deep_cast,7,100,110,12420,35.71462296472971,35.381835251263496,36.66814263996759,35.908280412770715,0.4174074361552912,35.37502026648406,36.69171631943512
practical_salinity,deep_cast,7,110,120,16924,35.63098735911838,35.379834540017455,36.8227443025663,35.738888149675404,0.32179182864198336,35.37787149911948,36.85988496210598
practical_salinity,deep_cast,7,120,130,23006,35.64212443482492,35.37907677446685,36.87222250437317,35.629096419815085,0.592125180388675,1.4960597615309936,43.61188158381083
practical_salinity,deep_cast,7,130,140,10266,35.62875950952689,35.5045274969993,36.88096117366018,35.75719226419746,0.7737078438674895,10.821654560166753,44.97225363469397
practical_salinity,deep_cast,7,140,150,2548,36.0584105296518,35.57495144307067,41.235236312557554,36.420835249781774,1.0518514960623069,35.508972533722186,42.15619552331798
practical_salinity,deep_cast,7,150,160,2510,35.86507498465242,35.54120983919854,36.57259875753953,35.933567872282964,0.3306688453497587,35.49896824109979,36.60340120847245
practical_salinity,deep_cast,7,160,170,2592,35.82021813206656,35.535716488780004,36.62568425487214,35.88539181136295,0.3420017529051913,35.53228275912317,36.635736513622746
practical_salinity,deep_cast,7,170,180,2604,35.67248556584029,35.533720976791024,36.6287066154586,35.87504590100728,0.39067342508776104,35.532462180899614,36.634187443398304
practical_salinity,deep_cast,7,180,190,2654,35.57214636373394,35.526622715719796,36.52425615051914,35.845371869589734,0.37375894330871645,35.52297570301458,36.53212516603271
practical_salinity,deep_cast,7,190,200,3258,35.983416820089744,35.52715440750729,36.5464891274984,36.09202105745955,0.49262580256096,24.297030536555805,38.32510032107509
practical_salinity,deep_cast,7,200,210,1136,36.387674213630476,35.492802048765114,36.454852687079054,36.03211261896193,0.4259407298661106,35.4899233458708,36.4577074198219
practical_salinity,deep_cast,7,210,220,1110,35.527849713757,35.47125046573348,36.38452481139271,35.885433489685354,0.4208139503117933,35.460532134481305,36.393761692922425
practical_salinity,deep_cast,7,220,230,1034,36.252845058445345,35.38981626414092,36.29058912930376,35.86199627217522,0.41604584972681175,35.388633951743955,36.2917750642001
practical_salinity,deep_cast,7,230,240,1068,35.39843371453784,35.364702588872056,36.266721088697174,35.783041853639006,0.4277108549885952,35.36344169024488,36.26745338319351
practical_salinity,deep_cast,7,240,250,1042,35.37646177076201,35.363503134196,36.20804614296977,35.771251129608046,0.40546418224923353,35.362976193183805,36.21025871469629
practical_salinity,deep_cast,7,250,260,1034,35.37552090546805,35.360181867708945,36.16975060643487,35.750374173974784,0.3853999038663326,35.360039337105164,36.17192234925943
practical_salinity,deep_cast,7,260,270,1080,35.37227155430347,35.34163106180617,36.12800408087184,35.73626076749479,0.378237647319112,35.335788691388366,36.12848174397365
practical_salinity,deep_cast,7,270,280,1000,36.05617337183635,35.31239418734417,36.10424397499124,35.711914555301945,0.3703214284838764,35.31145008116981,36.105661077302905
practical_salinity,deep_cast,7,280,290,1124,35.32338205336518,35.29574083693432,36.065640702185064,35.633489364967986,0.34318700985097766,35.29533101103512,36.070662526621504
practical_salinity,deep_cast,7,290,300,1122,35.2992433289314,35.273586174139,35.96480262047331,35.58022700220404,0.3112189035206183,35.271794013784,35.97645306641844
practical_salinity,deep_cast,7,300,310,1082,35.281447857747715,35.24825324904694,35.895308320015644,35.56923220926118,0.30977460373845156,35.24706403043285,35.901984627494016
practical_salinity,deep_cast,7,310,320,3032,35.24630616341193,35.231129453010226,35.8779953372872,35.34284288682805,0.2201362738211663,35.22842899128473,35.88118766324109
practical_salinity,deep_cast,7,320,330,538,35.686239663293776,35.44959701118068,35.75049897514156,35.636739147531706,0.10237399177281253,35.424401677483274,35.75720851546035
practical_salinity,deep_cast,7,330,340,532,35.346741977554416,35.31786990225983,35.446871425569974,35.36638762486566,0.037925562307784745,35.31515214936402,35.46267352426821
practical_salinity,deep_cast,7,340,350,548,35.329854510579715,35.31994773842789,35.33809161704682,35.329639628095805,0.005795902151917283,35.31874788263704,35.33947576781578
practical_salinity,deep_cast,7,350,360,546,35.31711473738365,35.2987924301438,35.331274150546484,35.3171307450918,0.008252477912368304,35.295293387161294,35.33377690482378
practical_salinity,deep_cast,7,360,370,550,35.29935756017498,35.27616854276164,35.32170319113829,35.30057706473565,0.011866965163002598,35.25860138476029,35.32511164309203
practical_salinity,deep_cast,7,370,380,270,35.286568067149,35.28049734516614,35.294921130852494,35.28704807621273,0.005054053919674585,35.27971891792838,35.29537406059278
practical_salinity,deep_cast,8,0,10,258190,36.11203037259757,28.925372332681796,36.91949841538493,35.663313023989694,3.0589924592969053,0.0,38.07174660434065
practical_salinity,deep_cast,8,10,20,248020,36.14774077636046,35.03354693931555,36.69009411727143,35.94057987565994,2.4941055680335813,0.0,42.140283978114496
practical_salinity,deep_cast,8,20,30,192199,36.28119847117698,35.61741083324646,36.58477316782444,36.2389824132905,0.2750007533785463,17.393568863320866,37.862450233016176
practical_salinity,deep_cast,8,30,40,85700,36.274879976332045,35.77748266729306,36.50805029684437,36.26489840555737,0.21699399522649712,20.965425167663987,38.61578600849071
practical_salinity,deep_cast,8,40,50,45673,36.35624203021385,35.7597925057635,36.531256888521014,36.326407404700944,0.14391029766146543,35.67716097901216,39.159285361651
practical_salinity,deep_cast,8,50,60,50498,36.36684544631136,35.812530606657205,36.57244216573546,36.32239814768599,0.15217233447729764,32.73828999396508,36.590059581895986
practical_salinity,deep_cast,8,60,70,37766,36.401899767813774,35.652318936227054,36.59543876666857,36.357917691602594,0.1717949846761894,35.55814708853295,36.64617398339216
practical_salinity,deep_cast,8,70,80,29462,36.4233011966506,35.51097501986832,36.60568810267544,36.349932137399726,0.21232727906696178,27.407212036106387,37.248733296307094
practical_salinity,deep_cast,8,80,90,26047,36.40066528801904,35.50379383355824,36.64190224048488,36.27671346649818,0.2826880444128988,33.67981811869681,36.76649879061052
practical_salinity,deep_cast,8,90,100,26843,36.27995227916802,35.47914802655665,36.799217488170925,36.143234220309985,0.3689747911284117,33.38711536129067,37.39647062539517
practical_salinity,deep_cast,8,100,110,26171,35.72184543758445,35.216037538064164,36.85137179848225,35.889231420799725,0.4541515204171014,34.56483027638585,39.56407839448285
practical_salinity,deep_cast,8,110,120,35000,35.63945455511044,35.21359708485768,36.81420424355593,35.72818013470604,0.41548410166798544,35.20661573493079,36.87574031769488
practical_salinity,deep_cast,8,120,130,25785,35.62993834744721,35.29296044002184,36.71567638480845,35.75526399666993,0.35886849971614493,35.23374905480771,36.787350193958545
practical_salinity,deep_cast,8,130,140,19257,35.550380084787456,35.261597014476756,36.677692922105805,35.690261795781495,0.3626146583298527,35.191444543351665,40.59234939685609
practical_salinity,deep_cast,8,140,150,14094,36.626336864865294,35.297307913773814,36.6415589877635,36.407095006040095,0.36958350571546666,35.28961133357937,36.685658472682306
practical_salinity,deep_cast,8,150,160,5422,35.90233058132655,35.29487279892571,36.821734436714934,36.038833219035794,0.43973558367963594,35.29391865388638,36.828439269683706
practical_salinity,deep_cast,8,160,170,5504,35.82474787431585,35.28719309348161,36.801671875608264,36.00317606082371,0.45704680010255405,35.27851382474489,36.81084472225784
practical_salinity,deep_cast,8,170,180,5488,35.78632315158415,35.27660567536538,36.668243640693966,35.915118484781836,0.43852611580207734,26.603946221205202,36.673780004244406
practical_salinity,deep_cast,8,180,190,5590,35.786022110325106,35.27519798488239,36.704570531238005,35.88403495783356,0.4331862277852526,35.26252618508398,36.70776707598685
practical_salinity,deep_cast,8,190,200,6258,35.80653200843785,35.26851797865913,36.66471973802032,35.852746403704735,0.4312164005792954,35.266147672365385,36.67300204060491
practical_salinity,deep_cast,8,200,210,10176,35.92577148619165,35.26648313224045,36.63673319489386,36.02311880397336,0.4989918765425264,35.26575094680773,36.653085707916105
practical_salinity,deep_cast,8,210,220,1504,35.356525574225245,35.288491672017344,35.58439104017487,35.41049739406898,0.10878701841012171,35.27005970047691,35.600402268746976
practical_salinity,deep_cast,8,220,230,1430,35.33142932714536,35.2134832221136,35.55904616221917,35.36818926534948,0.1121176176901931,35.20810623736076,35.56447535713754
practical_salinity,deep_cast,8,230,240,1520,35.30620663925355,35.166205968906496,35.48709257605659,35.28864718984556,0.7704380574674238,7.4672126030848816,35.48922402696257
practical_salinity,deep_cast,8,240,250,1542,35.281681318776805,35.15339193946241,35.43237406691173,35.27191406313004,0.09899271963279903,35.15101017698386,35.4415589468821
practical_salinity,deep_cast,8,250,260,1502,35.261624652231916,35.12712541962426,35.39923999260254,35.25658217764687,0.09969467347508745,35.11770946951938,35.39947002012925
practical_salinity,deep_cast,8,260,270,1492,35.23664993829199,35.12199441636284,35.3728982111599,35.233086635376935,0.08963946646839747,35.11857089343965,35.37456302442973
practical_salinity,deep_cast,8,270,280,1550,35.19728413843418,35.10963751693858,35.32510724130439,35.200056006764406,0.07533531204454817,35.10787837473154,35.326394436344614
practical_salinity,deep_cast,8,280,290,1514,35.190941949964426,35.085407036381966,35.28509398711307,35.18009701509223,0.0724751767219619,35.079517842428984,35.28606278894591
practical_salinity,deep_cast,8,290,300,1820,35.189308931880554,35.08646616241425,35.249671548415755,35.15554583302596,0.06516465329329982,35.08584517561529,35.25105562493194
practical_salinity,deep_cast,8,300,310,1922,35.17221545624818,35.085090084361376,35.2288399454048,35.14460270604685,0.05784320533526745,35.08344173805523,35.23158750028985
practical_salinity,deep_cast,8,310,320,1847,35.1609030351264,35.08496604843274,35.21135475960785,35.14200234163904,0.20018982654331657,35.08401861633381,43.47428118283369
practical_salinity,deep_cast,8,320,330,2742,35.08610789803002,35.07820391742284,35.18644478575055,35.112354749768066,0.03705347700990609,35.013257612304656,35.18768725578779
practical_salinity,deep_cast,8,330,340,1428,35.0769582214178,35.05236851408623,35.157176872104245,35.089505089009684,0.0322739341233248,35.04361299178255,35.15859385872929
practical_salinity,deep_cast,8,340,350,1990,35.068371767213286,35.046326718884835,35.11994513224404,35.07293134909308,0.021719213162018074,35.04212829013096,35.121772392969916
practical_salinity,deep_cast,8,350,360,492,35.09284347689985,35.076607066986014,35.10791361512934,35.09294034463808,0.00887164608736797,35.07621353798001,35.10981210558744
practical_salinity,deep_cast,8,360,370,478,35.0748867491185,35.0583207851861,35.09332942571922,35.07498851026001,0.01023518283807493,35.05737707424193,35.09369572290055
practical_salinity,deep_cast,8,370,380,486,35.05835367863059,35.0382102009625,35.0733454961675,35.0608703276218,0.00959444075629232,35.03461296623469,35.07353298115025
practical_salinity,deep_cast,8,380,390,468,35.04355373257827,35.02966254081717,35.05766235052316,35.04126392100773,0.008629383096444447,35.029575802117954,35.05838946010465
practical_salinity,deep_cast,8,390,400,474,35.02695715584152,35.00675843199872,35.04445026369416,35.02753897234626,0.010342754462835375,35.00098731707915,35.044746578870075
practical_salinity,deep_cast,8,400,410,500,35.01735169293668,35.004807354777945,35.02638135804022,35.01687619023914,0.007800881212115295,34.99996557393601,35.02769991062451
practical_salinity,deep_cast,8,410,420,494,35.00807568111554,34.99511229548681,35.01991197277565,35.006669501485305,0.008262194852088962,34.994617129629475,35.02077218583628
practical_salinity,deep_cast,8,420,430,498,35.00319878179235,34.994326235056626,35.01141900324282,35.00342833043066,0.00736683334236806,34.99392653303984,35.0115826699037
practical_salinity,deep_cast,8,430,440,502,35.00114453215901,34.99161680780529,35.010313889393835,35.00101836302562,0.007450041466672691,34.99119069835346,35.010780676651095
practical_salinity,deep_cast,8,440,450,496,34.99400074428874,34.98157894549459,35.0065506420649,34.99247163359324,0.008096492576000501,34.979115618022924,35.007017397610426
practical_salinity,deep_cast,8,450,460,484,34.988032657854944,34.97710899074905,34.9973308552724,34.98740633486747,0.007660336694138934,34.9761933160687,34.99743677673274
practical_salinity,deep_cast,8,460,470,498,34.98404638175322,34.97313294977202,34.9927477088653,34.98405660180885,0.007488844725486974,34.97106644471053,34.99298653661243
practical_salinity,deep_cast,8,470,480,488,34.97921262990897,34.96697560405042,34.98947456901326,34.97865307091044,0.0079615547097699,34.96561909362214,34.99120606791925
practical_salinity,deep_cast,8,480,490,500,34.97196389938479,34.96006692125265,34.98237215943404,34.97199606077041,0.007719294819567503,34.959334382084194,34.982564504729055
practical_salinity,deep_cast,8,490,500,496,34.96511052035676,34.94895984814506,34.97803519357932,34.96615101346491,0.008478523449565085,34.94762172037706,34.97828550566358
practical_salinity,deep_cast,8,500,510,480,34.957922039426435,34.94796242837939,34.96618032807621,34.957079778210236,0.007487927728098694,34.94684568920901,34.9667700093275
practical_salinity,deep_cast,8,510,520,532,34.95707842374782,34.948997072980454,34.964619782999414,34.956924878549366,0.007306808793440501,34.948622813749445,34.96477510866551
practical_salinity,deep_cast,8,520,530,744,34.95171887451214,34.93736007523171,34.96435701379618,34.9518327553411,0.008518256709072587,34.93005174760219,34.96448100064562
practical_salinity,deep_cast,8,530,540,954,34.945668253499576,34.936204183065875,34.95484812528253,34.94597597341019,0.007485554427309608,34.932264599791914,34.95509044595316
practical_salinity,deep_cast,8,540,550,992,34.941567788189715,34.92666798722933,34.95233858404292,34.891376977833836,1.0895728388568053,4.393368702017018,34.95445737905723
practical_salinity,deep_cast,8,550,560,980,34.93254897824827,34.92138995547438,34.94198898835732,34.93124467457467,0.0076539883996192435,34.91914822361017,34.942239817539686
practical_salinity,deep_cast,8,560,570,950,34.92796873204668,34.91860760432514,34.936898525078874,34.927564267844964,0.007490540313593814,34.91812528005424,34.93720418842935
practical_salinity,deep_cast,8,570,580,944,34.92296753912426,34.91032083571471,34.93380717261872,34.923515859886734,0.007798117499137167,34.90547910387049,34.93405336263184
practical_salinity,deep_cast,8,580,590,1212,34.918052952968424,34.891482602426116,34.93682971451581,34.9163328046564,0.010415701838565767,34.87907130994341,34.94378117930082
practical_salinity,deep_cast,9,0,10,94184,35.529448938107976,34.068131304219385,37.319217820790875,35.42565818235787,1.6413057882425248,1.0016728435314115,37.82992378205414
practical_salinity,deep_cast,9,10,20,83174,35.50312938390877,34.506797513049015,36.83706802011238,35.53080792673951,0.5126511046197751,34.098946062871946,36.845371826551926
practical_salinity,deep_cast,9,20,30,52826,35.60318970582276,34.90244395806616,36.61971064169384,35.750146911585986,0.37060343541927965,34.50338098511912,36.84145652361893
practical_salinity,deep_cast,9,30,40,26616,36.095224167901634,35.51714769307056,36.30620631818161,35.94982445157034,0.28520650084374155,35.45342918586844,36.39183624124651
practical_salinity,deep_cast,9,40,50,14210,36.28776827137692,35.72007375587011,36.39110002085219,36.24330525020067,0.1511134544434621,35.6122893820103,36.42176315706133
practical_salinity,deep_cast,9,50,60,5826,36.37267825591579,36.16226082490059,36.4539979887064,36.33606492984652,0.08522418819771811,36.15107357533657,36.45743095087889
practical_salinity,deep_cast,9,60,70,3170,36.41801427637323,36.161785372873815,36.493417360753206,36.347099895461525,0.13948257926485172,36.158249129560346,36.502852214133945
practical_salinity,deep_cast,9,70,80,2712,36.24977894189085,36.15391400855496,36.500779271496484,36.316584596423084,0.14402664263787812,36.057182194546115,36.5033968694576
practical_salinity,deep_cast,9,80,90,2760,36.219576479110316,35.6061384818135,36.50017863105535,36.22208547804391,0.255106758022113,35.58847191735319,36.50196504650096
practical_salinity,deep_cast,9,90,100,2828,36.39640751417429,35.40497387950883,36.46451650234854,36.14927815949004,0.42263636201283616,35.38167656706828,36.570433036035595
practical_salinity,deep_cast,9,100,110,2882,36.161415639836804,35.28952993400947,36.53828127545824,36.041228232878694,0.48478176959317976,35.28485310044936,36.54121873916199
practical_salinity,deep_cast,9,110,120,3064,35.52578643150773,35.26610947842154,36.5742325019654,35.80901885531077,0.5733769678567483,35.124834965791145,36.57727834097938
practical_salinity,deep_cast,9,120,130,4724,36.55375796912373,35.27478942862928,36.63707209274323,35.96539724285904,0.6517911040860376,35.26959472419793,36.66435501419228
practical_salinity,deep_cast,9,130,140,52,35.27926044792465,35.27360042703529,35.28688254513978,35.279651467135835,0.0028963982285247804,35.273246047261395,35.28689853656048
practical_salinity,deep_cast,10,0,10,320403,35.53835577403481,30.619649327037354,37.105157887989975,35.385883176905224,1.369912360130711,2.00785837504424,44.74501344161865
practical_salinity,deep_cast,10,10,20,347954,35.67282367401624,34.28237414177606,36.473194246633064,35.63785771803326,0.5460033095806542,5.80571170475428,44.99799458464356
practical_salinity,deep_cast,10,20,30,231161,35.85429008167806,34.87609925904634,36.39707684930798,35.80300636273438,0.37168884311615397,13.39661892857566,43.91041158078721
practical_salinity,deep_cast,10,30,40,108195,35.826002227270784,34.98205796030385,36.27034567423082,35.82121252676524,0.3929150304345852,33.947937518452875,43.678368862557264
practical_salinity,deep_cast,10,40,50,45448,35.98010644906252,35.23598575020404,36.467119703330916,35.98873678580539,0.22462767776298503,35.11254552771078,36.5222850597264
practical_salinity,deep_cast,10,50,60,26194,36.18758689142271,35.5776241150864,36.453803056084766,36.18027405747684,0.17576678115171807,35.51990553416163,36.55634311991407
practical_salinity,deep_cast,10,60,70,30792,36.27151149544297,36.024393028097606,36.597385563585036,36.276964705397624,0.1206462022390337,35.99672806776565,36.71381220421525
practical_salinity,deep_cast,10,70,80,22466,36.351656619086754,36.16435748483774,36.62650376585617,36.35101501275465,0.10167137061859217,36.01867802568536,36.70056533362962
practical_salinity,deep_cast,10,80,90,24080,36.41783245421411,35.95822532881083,36.530329669720935,36.372582643624476,0.13081553012340685,35.62566922201782,36.80183907984558
practical_salinity,deep_cast,10,90,100,21730,36.4040041267237,35.5357744942805,36.561427635010354,36.33211006930971,0.2288939237725353,35.44396208415129,37.0204145865483
practical_salinity,deep_cast,10,100,110,21981,36.38472768502814,35.542839969502545,36.5900461753796,36.27871282011954,0.3961091512989691,8.643656059824028,40.42483727326372
practical_salinity,deep_cast,10,110,120,26244,36.29531768749904,35.40593155686116,36.561843155748946,36.18941357296535,0.2919589982596084,35.35985132818713,36.60485848978591
practical_salinity,deep_cast,10,120,130,19332,35.99478773787317,35.38925011634314,36.53627379057591,36.00902296227014,0.3455085650468416,35.38072494637175,36.54191131117744
practical_salinity,deep_cast,10,130,140,14252,35.77055491941737,35.38185390238933,36.29313525536174,35.86447816258862,0.26396732929220906,35.38085752948895,36.36801976784271
practical_salinity,deep_cast,10,140,150,2162,35.78815754376886,35.620843320831376,36.19233929896268,35.825104735414044,0.20002937697873147,35.60895410642997,36.19919684432304
practical_salinity,deep_cast,10,150,160,3140,35.62641697249154,35.53393115847004,36.1037039887135,35.713820500522495,0.16025797201043782,35.49747976793543,36.11293795879973
practical_salinity,deep_cast,10,160,170,2548,35.318790198559604,35.298179424619875,36.00022501589454,35.455353223662414,0.2524884148765879,35.28792523025787,36.00526339446204
practical_salinity,deep_cast,10,170,180,526,35.84557526184864,35.79405895495686,35.89902524520641,35.84421473357789,0.024366354096966223,35.78381370954683,35.90648314645177
practical_salinity,deep_cast,10,180,190,472,35.748117368130906,35.66665236489158,35.80718440529808,35.74659378570992,0.03627377433896634,35.656004287509724,35.8077423630811
practical_salinity,deep_cast,10,190,200,544,35.63674531374561,35.612147706775225,35.74503809447675,35.64715923741865,0.03048974344075841,35.563975578228764,35.750089346979465
practical_salinity,deep_cast,10,200,210,526,35.57530526925583,35.52776865610994,35.622391984749925,35.576877512644394,0.030184834671573832,35.52676931918129,35.62326381074263
practical_salinity,deep_cast,10,210,220,476,35.47558124431204,35.437948677427734,35.535100421997704,35.480671821904764,0.026389945009794746,35.43392817381631,35.538339479347464
practical_salinity,deep_cast,10,220,230,566,35.41237730217154,35.368811099813314,35.45221869910244,35.41174641570615,0.02415898166117507,35.35921991543691,35.45463764565704
practical_salinity,deep_cast,10,230,240,478,35.347464679629496,35.32121215470659,35.37668276593053,35.34845970976287,0.014886397781971423,35.31778780193464,35.381098288182926
practical_salinity,deep_cast,10,240,250,548,35.31002533793674,35.29523138417608,35.33423259903306,35.31206527885902,0.01091137432075123,35.29035225688182,35.334778118064165
practical_salinity,deep_cast,10,250,260,542,35.290885362124335,35.260404171844314,35.305916824912046,35.287386476657524,0.013553737438615439,35.256503382421755,35.30616857309904
practical_salinity,deep_cast,10,260,270,530,35.24750711244845,35.232715471334174,35.26601457241874,35.24701933054762,0.008703936405435394,35.22770712270962,35.26890617739833
practical_salinity,deep_cast,10,270,280,512,35.23235779773524,35.221237337893804,35.24430184407392,35.23329709517846,0.0069608949100223565,35.21922538969597,35.24459271380417
practical_salinity,deep_cast,10,280,290,462,35.217116931673196,35.20444267074243,35.23314467420764,35.21710015629711,0.008397410056292529,35.20428476686628,35.23390552323947
practical_salinity,deep_cast,10,290,300,470,35.20611750602345,35.1975660824258,35.216391545411085,35.20764438534802,0.006127569433515875,35.19729858634735,35.2171993635639
practical_salinity,deep_cast,10,300,310,584,35.19880975145049,35.183279193489845,35.211131501978315,35.20096697359357,0.007463415995860765,35.18241998735097,35.219947632419554
practical_salinity,deep_cast,10,310,320,574,35.17794634368148,35.1457765768245,35.19624203909251,35.176421950087565,0.012988366948893387,35.13850532575995,35.196793238240915
practical_salinity,deep_cast,10,320,330,624,35.15025213349608,35.12967630037639,35.164944819162315,35.15076928758728,0.007395187233885657,35.12508153610518,35.169410872515044
practical_salinity,deep_cast,10,330,340,632,35.1389622945518,35.12943984196459,35.14881930490541,35.138723889515425,0.006019518760986939,35.1277603300056,35.14975864316773
practical_salinity,deep_cast,10,340,350,1568,35.13597566968285,35.12792808691641,35.14294613681106,35.13512228567316,0.005508231647727699,35.12701963371936,35.1437289288143
practical_salinity,deep_cast,11,0,10,125218,36.14746772884628,33.766614110642685,37.57417318395793,35.937623977665275,1.1408667286171517,4.2551607198076855,39.91739610720049
practical_salinity,deep_cast,11,10,20,88518,36.01562748883038,34.47260139960328,36.95533343006607,35.95049491540376,0.5286208498448335,34.12099942615758,38.587058919990795
practical_salinity,deep_cast,11,20,30,63118,36.18373204974232,35.30002818411461,36.83064220547346,36.11197283445537,0.31909317938859716,35.23922377846039,39.15437067380477
practical_salinity,deep_cast,11,30,40,19594,36.21365806871912,35.83193854110717,37.4026651656921,36.198263864489356,0.27086101723362005,35.51378753173191,39.059226214000915
practical_salinity,deep_cast,11,40,50,4254,36.21527678363447,36.066726263417124,37.40148037257323,36.34980137553791,0.378866866058552,36.06614439135257,37.402061743514764
practical_salinity,deep_cast,11,50,60,4590,36.23745720779021,36.06566137583193,37.3974827600066,36.373556879523704,0.35049783409734997,36.0651279354234,37.39810738097228
practical_salinity,deep_cast,11,60,70,4926,36.343887555716975,36.04186066502366,37.70974436254501,36.42928804027813,0.34759121921122565,36.00598122223103,37.77661956511906
practical_salinity,deep_cast,11,70,80,4240,36.34620401262735,36.01230235780515,37.63238404456733,36.4938605997411,0.3736842178973251,36.00751476057422,37.63603026459975
practical_salinity,deep_cast,11,80,90,2976,36.462939158652816,36.272022731343014,37.684545813298506,36.58429090471816,0.44949337464198313,36.264496989624924,37.734424285015294
